70	physics	 The LHC is a synchrotron, that is, a accelerator with a magnetic field confining the orbit on a circular path and using RF accelerating cavities to accelerate the particles. The voltage provided by the cavities is limited (the order of MV) and thus a linear accelerator cannot achieve such high energies (of the order of the TeV) (although some projects of TeV linear collider are in development, CLIC and the ILC) because it would be extremely long. The idea is thus to have a circular path, the particle going through the cavities at each turn and gaining a small amount of energy each turn. To have this circular path, we use a magnetic field, it does not accelerate the particles, but it provides a force perpendicular to the motion, thus allowing to bend the trajectory and to obtain a circular orbit. Why does it have to be that long ? A fundamental relation for the synchrotrons is: p = q B r where p is the particle momentum, q is the charge of the particle, B is the magnetic field and r is the radius of curvature. We can then see that to have a high momentum (and energy) we need a high magnetic field and a large radius. In the LHC, the magnetic field is already at the limit of what a superconducting magnet can achieve (almost 8.5 T). The LHC then needs a very large tunnel. For that it reuses the tunnel of the LEP which was also a synchrotron, but for electrons. In that case the size of the tunnel is not really given by the same reasoning. We need to take into account the synchrotron radiation: any accelerated charge radiates energy in the form of a EM radiation: "light". But the amount of radiation goes with the inverse of the fourth power of the mass, the electron being very light they emit a large amount of radiation. For protons, this effects is almost negligible, that's why it does count for the LHC. But for LEP (and LEP gave it's tunnel to the LHC) this was the main limitation to the achieved energy. And to obtain a high energy, the larger the tunnel the better, because the amount of radiation decreases with the bending angle of the dipole magnets, meaning that a large radius leads to lower radiation. Finally, the size of precisely 27 km was chosen for geographic consideration: the tunnel is between the Jura Mountains and the Leman lake, this implies strict constraints in the civil engineering. 
71	physics	 In laser resonators, higher order modes (i.e. TEM01, etc) accumulate phase faster than the fundamental TEM00 mode. This extra phase is called Gouy phase . What is an intuitive explanation of this effect? Gouy predicted and then experimentally verified the existence of this effect long before the existence of lasers. How did he do it, and what motivated him to think about it? 
72	physics	 Why are protons used in cancer therapy ? Is there any advantages compared to classics X-rays treatment or electron treatment ? 
73	physics	 As a mathematician working the area of representation of Quantum groups, I am constantly thinking about solutions of the Yang-Baxter equation . In particular, trigonometric solutions. Often research grants in this area cite this as an "application" of their research. This being said, many mathematicians (definitely including myself) don't know why these solutions are important. So, I wonder: What exactly do physicists do with solutions to the Yang-Baxter Equation once they have them? 
75	physics	 I'm trying to figure out how to remember that hardness: how resistant it is to deformation toughness: how resistant it is to brittle failures stress: force on a surface area strength: ability to withstand stress without failure strain: measurement of deformation of a material Does anyone know of a mnemonic or easy way? I only know these from googling them, and I'm finding it tricky to remember them. 
77	physics	 The goal of such a treatment is to induce damages in the cells of the tumor by mean of ionizing radiation. These radiations can be X-rays (photons), electron, proton or things like carbon ions. The problem is: if you try to irradiate a tumor, you first have to go through normal tissues and the risk is to damage them also. Photons will transfer energy probabilistically at each collision and the X-ray beam will follow a law like exp[-x] where x is the penetration depth. You then give more energy around the tumor than to the tumor itself. The main advantage of using protons is the "Bragg peak": the way protons interacts with matter, they will give much more energy at a certain depth (th so called Bragg peak), if you tune the energy of the beam, and other parameters, so that the Bragg peak coincide with the tumor, then you have a big advantage. 
78	physics	 I can understand why 2 protons will repel each other, because they're both positive. But there isn't a neutral charge is there? So why do neutrons repel? (Do they, or have I been misinformed?) The reason why I'm asking this is because, I've just been learning about neutron stars and how the neutrons are forced (as in, they repel) together according to my teacher (he's a great teacher btw, though what I just said doesn't make it seem so). So I wondered, why they have to be forced by gravity and not just pushed? 
79	physics	 You can get two photons entangled, and send them off in different directions; this is what happens in EPR experiments. Is the entanglement then somehow affected if one puts a thick slab of EM shielding material between the entangled photons? Have such experiments been made? According to EPR experiments measurements of the entangled states are at odds with SR, so based on that I'd assume the answer is "no"/"don't know", but any citations would be appreciated! 
80	physics	 Neutrons have spin 1/2 and therefore obey the pauli exclusion principle, meaning two neutrons cannot occupy the same space at the same time. When two neutrons' wavefunctions overlap, they feel a strong repulsive force. See . 
81	physics	 As they are not charged, they only interact through their magnetic moment (which at very low energy could lead to kind of Van der Waals forces , the strong force and the weak force. If you try to create a nucleon-nucleon system and that you do some QM calculations using an Hamiltonian taking into account the nuclear force, the electric force and the spin 1/2 of the nucleons you will have different contribution to the total energy, some being positive, other negative. For example, in the proton-proton case you cannot have a bound state because the electric repulsion is stronger. You also have a contribution that depend on the [projection of the] spin of the nucleons. If they are equal the contribution lower the energy of the system and you can have a bound state. That's the case of the deuton (a proton-neutron bound stage, very weak). But in the neutron-neutron state, both being of spin 1/2, you cannot have the same projection, and thus you cannot obtain a bound state. If you interpret that as "they repel each other" then you have your explanation. 
82	physics	 Stress implies changing the thickness, therefore the Bragg reflection change. Or shorter: Interference edit Also, as sigoldberg1 states , Birefringence might occur, too 
83	physics	 Ordinary laser light has equal uncertainty in phase and amplitude. When an otherwise perfect laser beam is incident onto a photodetector, the uncertainty in photon number will produce shot noise with poisson statistics. However, laser light may be transformed into a 'squeezed state', where the uncertainty is no longer equally divided between the two quadratures, resulting in a reduction of shot noise. How is this done? 
84	physics	 Neutrons consist of quarks that are electrically charged, so when two neutrons get close enough to each other the higher electrical multipole moments will become relevant and cause repelling. But also note the magnetic moment and the strong force Cedric mentioned plus the Pauli exclusion mentioned by nibot. 
85	physics	 Neutron mass: 1.008664 u Proton mass: 1.007276 u Why the discrepancy? On a related note, how does one go about measuring the mass of a neutron or proton, anyway? 
86	physics	 I think you answered your question. "According to EPR experiments measurements of the entangled states are at odds with SR": if you mean that we cannot consider that the result of a measurement made on one entangled particle "propagates" to another one because this propagation would violate SR principles, you have to rules out a interaction in the sense of "strong, weak, ... interaction", ie an interaction not in violation with SR. In addition, we do not need to have such an interaction as it is directly explained by the principles of quantum mechanics. It is like imagining that an "interaction" teaches QM to the particles. The main outcome of the treatments of the EPR paradox is to make hidden variables theories irrelevant, so basically "quantum mechanics" wins and we don't need other explanations. 
87	physics	 Masses and coupling between quarks are free parameters in the standard model, so there is not real explanation to that fact. About the measurment: you can have a look at this wikipedia article about Penning traps which are devices used for precision measurements for nucleus. Through the cyclotron frequency (Larmor factor) we can obtain the mass of the particle. Edit: "A neutron is a proton + an electron" is a common answer to this question, but it is a totally invalid reasoning. Both protons and neutrons are made of three quarks. The mass of the quarks is not known with enough precision, and even more important (and that's a why for the masses of the quarks), the interaction between them is responsible for the mass value to a much larger extend. 
88	physics	 Pretty sure that EPR does not state entanglement is at odds with SR or if it does it is incorrect. The point of the EPR paper was that the consequences of entanglement were so strange they could not be real. Experimental evidence however supports entanglement and has never shown any violation of SR. 
89	physics	 By 'Newton's Law of Gravity', I am referring to The magnitude of the force of gravity is proportional to the product of the mass of the two objects and inversely proportional to their distance squared. Does this law of attraction still hold under General Relativity's Tensor Equations? I don't really know enough about mathematics to be able to solve any of Einstein's field equations, but does Newton's basic law of the magnitude of attraction still hold? If they are only approximations, what causes them to differ? 
90	physics	 I'm assuming that what I've been told is true: We can only detect pulsars if their beams of electromagnetic radiation is directed towards Earth. That pulsars are the same as neutron stars, only that they emit beams of EM radiation out of their magnetic poles. So, isn't it possible that neutron stars emit EM radiation in the same fashion as pulsars, just not in the right direction for us to detect it? 
93	physics	 Coulomb's Law states that the fall-off of the strength of the electrostatic force is inversely proportional to the distance squared of the charges. Gauss's law implies that a the total flux through a surface completely enclosing a charge is proportional to the total amount of charge. If we imagine a two-dimensional world of people who knew Gauss's law, they would imagine a surface completely enclosing a charge as a flat circle around the charge. Integrating the flux, they would find that the electrostatic force should be inversely proportional to the distance of the charges, if Gauss's law were true in a two-dimensional world. However, if they observed a 1/r^2 fall-off, this implies a two-dimensional world is not all there is. Is this argument correct? Does the 1/r^2 fall-off imply that there are only three spatial dimensions we live in? I want to make sure this is right before I tell this to my friends and they laugh at me. 
94	physics	 Measuring the polarization of a laser beam is a simple enough task if the polarization is the same everywhere. You can even buy commercial polarimeters. How do you go about it if the light beam has different polarizations in different parts of the transverse plane? One example is a radially polarized beam. More generally, is there a good technique for sampling the local polarization (which might be linear, elliptical, or circular, anywhere on the Poincaré sphere ) in one transverse plane? 
95	physics	 The current "standard model" or concordance model of cosmology is Lambda CDM which includes late time acceleration due to a cosmological constant, cold dark matter as the missing matter component and an inflationary period at very early times. What alternative theories are also consistent with current observational data? 
96	physics	 I would say yes ! Actually some theories explaining quantum gravity use also this reasoning: gravity is a very weak interaction at a quantum level because it "leaks" into other dimensions, not observable at our scale, but that are present at this scale. The mathematical tools are different, but if you just think about gauss's law you can imagine one explanation why additional dimensions are present in these theories. 
97	physics	 Loosely speaking, (super)string theory considers additional spatial dimensions that are "wrapped up" (have unusual topologies of high curvature, I believe). Now it is of course complete speculation, but if these dimensions do exist, electromagnetism would not spread out much into those dimensions, hence it would appear as if there are only three dimensions still (to a very good approximation). Saying that, your argument is more or less sound (though far from bulletproof). It certainly suggests we don't live in a 2D world, and that any possible extra dimensions are comparatively very small! 
98	physics	 For a given isotope, one can obtain the binding energy using the semi-empirical mass formula. For example, has a binding energy of 1782.8 MeV. From this information, how can the likelihood of the isotopes stability be found? 
99	physics	 From the binding energy given experimentally, using precise QM calculations or using a given formula, one should first check for "stability in particles", if the binding is negative, you will of course not have stability. Then the next thing, if you have a formula, is to check for each type of stability. For example, to check for stability against a given fission, calculate the binding energy of the fragments, obtain the new energy and compare. To check for, let's say a beta minus, replace the nucleus (A,Z) in the formula by (A,Z+1), obtain the binding energy, the new total energy (you can safely neglect the mass of the neutrino and even the one of the electron in most cases) and compare. For your specific example, this is a bit tricky because a large variety of decay channels are potentially allowed. Edit Another way to proceed is to look at a binding energy per nucleon or mass excess against A diagram: We can see that 237Np is far on the right as a binding energy per nucleon smaller that the most stable elements like 56Fe. One can then conclude that 237Np can potentially decay to a more stable element to increase it's binding energy (although these decay, that can be alpha decay can have excessively small probability and a time constant excessively long). 
100	physics	 How is it possible to calculate the energy liberated by a given fission process? For example, in the fission of a $^{235}$U induced by capturing a neutron? 
101	physics	 The Tevatron is a proton-antiproton collider; it collides a beam of protons against a beam of antiproton. I can understand how we obtain the protons, but for the antiprotons ? How are they produced ? 
102	physics	 For every force there is an equal force in the opposite direction on another body, correct? So when the Suns gravity acts on Earth where is the opposite and equal force? I also have the same question for centripetal force in a planets orbit. 
103	physics	 The earth feels a force towards the sun. The sun feels an 'equal and opposite' force towards the earth. In fact, the earth does not rotate around the sun; instead, the sun and the earth (if you are considering only those two bodies) orbit around their center of mass. 
104	physics	 Sun and Earth interact through gravity. Sun exert a gravitational force on Earth and ... Earth exert and equal and opposite force on Sun (or is it the opposite ?). Opposite here does not mean "sci-fi anti gravity force repelling objects" but opposite as in "vector of opposite direction and equal magnitude". The centrifugal force is not a force, but a pseudo force that is introduced because the referential frame is not inertial. In the referential frame where you need to introduce the centifugal force, the "opposite reaction" is the centripedal force itself. To solve the Earth around the Sun problem, first consider that the sun as an infinite mass and is thus without motion. The sun exert a force on Earth, and in some frame of reference you need to introduce an additional pseudo-force. Edit: The gravitational field "generated" by Earth is weaker, but the forces are equal (in magnitude). $E_{earth} = \frac{G m_{earth}}{r^2}$ $E_{sun} = \frac{G m_{sun}}{r^2}$ $F = E_{earth} * m_{sun} = E_{sun} * m_{earth}$ Another edit: Considering the title of your question "is gravity a force": Gravity is one of the four fundamental interaction of nature (strong and weak interactions, and electromagnetism). No complete treatment of this interaction exists at a quantum level, so from a classical point of view, yes gravity is a force, associated with a conservative [gravitational] field, etc. 
105	physics	 The opposite is that Earth attracts the sun with the same exact force! Thinking smaller, the Earth attracts you and you attract the earth with forces that are equal in magnitude and direction, but of opposite sense. Of course, by Newton second's law, that same force will have a much greater effect on you than on the Earth. The same applies to the Earth+Sun combination! 
106	physics	 In this simplified picture, gravity of the Sun is a centripetal force for Earth's orbital motion; centrifugal force that equalizes it comes from the angular momentum of Earth. If Earth didn't have an angular momentum (was, say, created near the sun without relative velocity, at least in the angular direction), it would just fall on the Sun. 
108	physics	 When 235U captures a neutron, it forms the compound state 236U*, the excitation energy is given by To find the energy of the compound state, the mass energies of 235U and n can be used - assuming that the neutron will be thermalised for this reaction to occur and thus it's kinetic energy is negligible. Thus: This causes a fission event to occur, which can produce over twenty different products, one example is: The energy liberated is defined by the Q value: the initial mass energy minus the final mass energy Using the masses of 93Rb (92.92172u) and 141Cs (140.91949u) 
109	physics	 Maybe raster scanning the beam in the polarimeters. Or using the same techniques used to measure a single polarization beam but with a camera as a detector. 
1	stats	 How should I elicit prior distributions from experts when fitting a Bayesian model? 
2	stats	 In many different statistical methods there is an "assumption of normality". What is "normality" and how do I know if there is normality? 
3	stats	 What are some valuable Statistical Analysis open source projects available right now? Edit: as pointed out by Sharpie, valuable could mean helping you get things done faster or more cheaply. 
4	stats	 I have two groups of data. Each with a different distribution of multiple variables. I'm trying to determine if these two groups' distributions are different in a statistically significant way. I have the data in both raw form and binned up in easier to deal with discrete categories with frequency counts in each. What tests/procedures/methods should I use to determine whether or not these two groups are significantly different and how do I do that in SAS or R (or Orange)? 
5	stats	 The R-project R is valuable and significant because it was the first widely-accepted Open-Source alternative to big-box packages. It's mature, well supported, and a standard within many scientific communities. Some reasons why it is useful and valuable There are some nice tutorials here . 
6	stats	 Last year, I read a blog post from Brendan O'Connor entitled "Statistics vs. Machine Learning, fight!" that discussed some of the differences between the two fields. Andrew Gelman responded favorably to this : Simon Blomberg: From R's fortunes package: To paraphrase provocatively, 'machine learning is statistics minus any checking of models and assumptions'. -- Brian D. Ripley (about the difference between machine learning and statistics) useR! 2004, Vienna (May 2004) :-) Season's Greetings! Andrew Gelman: In that case, maybe we should get rid of checking of models and assumptions more often. Then maybe we'd be able to solve some of the problems that the machine learning people can solve but we can't! There was also the "Statistical Modeling: The Two Cultures" paper by Leo Breiman in 2001 which argued that statisticians rely too heavily on data modeling, and that machine learning techniques are making progress by instead relying on the predictive accuracy of models. Has the statistics field changed over the last decade in response to these critiques? Do the two cultures still exist or has statistics grown to embrace machine learning techniques such as neural networks and support vector machines? 
7	stats	 I've been working on a new method for analyzing and parsing datasets to identify and isolate subgroups of a population without foreknowledge of any subgroup's characteristics. While the method works well enough with artificial data samples (i.e. datasets created specifically for the purpose of identifying and segregating subsets of the population), I'd like to try testing it with live data. What I'm looking for is a freely available (i.e. non-confidential, non-proprietary) data source. Preferably one containing bimodal or multimodal distributions or being obviously comprised of multiple subsets that cannot be easily pulled apart via traditional means. Where would I go to find such information? 
8	stats	 Sorry, but the emptyness was a bit overwhelming. And this has been stuck in my head since it got asked at Area51! 
9	stats	 Incanter is a Clojure-based, R-like platform (environment + libraries) for statistical computing and graphics. 
10	stats	 Many studies in the social sciences use Likert scales. When is it appropriate to use Likert data as ordinal and when is it appropriate to use it as interval data? 
11	stats	 Is there a good, modern treatment covering the various methods of multivariate interpolation, including which methodologies are typically best for particular types of problems? I'm interested in a solid statistical treatment including error estimates under various model assumptions. An example: Shepard's method Say we're sampling from a multivariate normal distribution with unknown parameters. What can we say about the standard error of the interpolated estimates? I was hoping for a pointer to a general survey addressing similar questions for the various types of multivariate interpolations in common use. 
12	stats	 See my response to "Datasets for Running Statistical Analysis on" in reference to datasets in R. 
13	stats	 Machine Learning seems to have its basis in the pragmatic - a Practical observation or simulation of reality. Even within statistics, mindless "checking of models and assumptions" can lead to discarding methods that are useful. For example, years ago, the very first commercially available (and working) Bankruptcy model implemented by the credit bureaus was created through a plain old linear regression model targeting a 0-1 outcome. Technically, that's a bad approach, but practically, it worked. 
14	stats	 I second that Jay. Why is R valuable? Here's a short list of reasons. . Also check out ggplot2 - a very nice graphics package for R. Some nice tutorials here . 
15	stats	 John Cook gives some interesting recommendations. Basically, get percentiles/quantiles (not means or obscure scale parameters!) from the experts, and fit them with the appropriate distribution. 
16	stats	 Two projects spring to mind: Bugs - taking (some of) the pain out of Bayesian statistics. It allows the user to focus more on the model and a bit less on MCMC. Bioconductor - perhaps the most popular statistical tool in Bioinformatics. I know it's a R repository, but there are a large number of people who want to learn R, just for Bioconductor. The number of packages available for cutting edge analysis, make it second to none. 
17	stats	 I have four competing models which I use to predict a binary outcome variable (say, employment status after graduating, 1 = employed, 0 = not-employed) for n subjects. A natural metric of model performance is hit rate which is the percentage of correct predictions for each one of the models. It seems to me that I cannot use ANOVA in this setting as the data violates the assumptions underlying ANOVA. Is there an equivalent procedure I could use instead of ANOVA in the above setting to test for the hypothesis that all four models are equally effective? 
18	stats	 Also see the UCI machine learning Data Repository. 
19	stats	 Gapminder has a number (430 at the last look) of datasets, which may or may not be of use to you. 
20	stats	 The assumption of normality assumes your data is normally distributed (the bell curve, or gaussian distribution). You can check this by plotting the data or checking the measures for kurtosis (how sharp the peak is) and skewdness (?) (if more than half the data is on one side of the peak). 
21	stats	 What are some of the ways to forecast demographic census with some validation and calibration techniques? Some of the concerns: Census blocks vary in sizes as rural areas are a lot larger than condensed urban areas. Is there a need to account for the area size difference? if let's say I have census data dating back to 4 - 5 census periods, how far can i forecast it into the future? if some of the census zone change lightly in boundaries, how can i account for that change? What are the methods to validate census forecasts? for example, if i have data for existing 5 census periods, should I model the first 3 and test it on the latter two? or is there another way? what's the state of practice in forecasting census data, and what are some of the state of the art methods? 
22	stats	 How would you describe in plain English the characteristics that distinguish Bayesian from Frequentist reasoning? 
23	stats	 How can I find the PDF (probability density function) of a distribution given the CDF (cumulative distribution function)? 
24	stats	 For doing a variety of MCMC tasks in Python, there's PyMC , which I've gotten quite a bit of use out of. I haven't run across anything that I can do in BUGS that I can't do in PyMC, and the way you specify models and bring in data seems to be a lot more intuitive to me. 
25	stats	 What modern tools (Windows-based) do you suggest for modeling financial time series? 
26	stats	 What is a standard deviation, how is it calculated and what is its use in statistics? 
27	stats	 
28	stats	 GSL for those of you who wish to program in C / C++ is a valuable resource as it provides several routines for random generators, linear algebra etc. While GSL is primarily available for Linux there are also ports for Windows. (See: and ) 
29	stats	 Contingency table (chi-square). Also Logistic Regression is your friend - use dummy variables. 
30	stats	 Which methods are used for testing random variate generation algorithms? 
31	stats	 After taking a statistics course and then trying to help fellow students, I noticed one subject that inspires much head-desk banging is interpreting the results of statistical hypothesis tests. It seems that students easily learn how to perform the calculations required by a given test but get hung up on interpreting the results. Many computerized tools report test results in terms of "p values" or "t values". How would you explain the following points to college students taking their first course in statistics: What does a "p-value" mean in relation to the hypothesis being tested? Are there cases when one should be looking for a high p-value or a low p-value? What is the relationship between a p-value and a t-value? 
32	stats	 I recommend R (see the time series view on CRAN ). Some useful references: Econometrics in R , by Grant Farnsworth Multivariate time series modelling in R 
33	stats	 What R packages should I install for seasonality analysis? 
35	stats	 I have a data set that I'd expect to follow a Poisson distribution, but it is overdispersed by about 3-fold. At the present, I'm modelling this overdispersion using something like the following code in R. Visually, this seems to fit my empirical data very well. If I'm happy with the fit, is there any reason that I should be doing something more complex, like using a negative binomial distribution, as described here ? (If so, any pointers or links on doing so would be much appreciated). Oh, and I'm aware that this creates a slightly jagged distribution (due to the multiplication by three), but that shouldn't matter for my application. Update: For the sake of anyone else who searches and finds this question, here's a simple R function to model an overdispersed poisson using a negative binomial distribution. Set d to the desired mean/variance ratio: (via the R mailing list: https://stat.ethz.ch/pipermail/r-help/2002-June/022425.html ) 
36	stats	 There is an old saying: "Correlation does not mean causation". When I teach, I tend to use the following standard examples to illustrate this point: number of storks and birth rate in Denmark; number of priests in America and alcoholism; in the start of the 20th century it was noted that there was a strong correlation between 'Number of radios' and 'Number of people in Insane Asylums' and my favorite: pirates cause global warming . However, I do not have any references for these examples and whilst amusing, they are obviously false. Does anyone have any other good examples? 
38	stats	 If your mean value for the Poisson is 1500, then you're very close to a normal distribution; you might try using that as an approximation and then modelling the mean and variance separately. 
39	stats	 I'm looking for worked out solutions using Bayesian and/or logit analysis similar to a workbook or an annal. The worked out problems could be of any field; however, I'm interested in urban planning / transportation related fields. 
40	stats	 What algorithms are used in modern and good-quality random number generators? 
41	stats	 A quote from Wikipedia . It shows how much variation there is from the "average" (mean, or expected/budgeted value). A low standard deviation indicates that the data points tend to be very close to the mean, whereas high standard deviation indicates that the data is spread out over a large range of values. 
42	stats	 Weka for data mining - contains many classification and clustering algorithms in Java. 
43	stats	 R is great, but I wouldn't really call it "windows based" :) That's like saying the cmd prompt is windows based. I guess it is technically in a window... RapidMiner is far easier to use [1]. It's a free, open-source, multi-platform, GUI. Here's a video on time series forecasting: Also, don't forget to read: [1] No, I don't work for them. 
44	stats	 How would you explain data visualization and why it is important to a layman? 
45	stats	 The Mersenne Twister is one I've come across and used before now. 
46	stats	 A standard deviation is the square root of the second central moment of a distribution. A central moment is the expected difference from the expected value of the distribution. A first central moment would usually be 0, so we define a second central moment as the expected value of the squared distance of a random variable from its expected value. To put it on a scale that is more in line with the original observations, we take the square root of that second central moment and call it the standard deviation. Standard deviation is a property of a population. It measures how much average "dispersion" there is to that population. Are all the obsrvations clustered around the mean, or are they widely spread out? To estimate the standard deviation of a population, we often calculate the standard deviation of a "sample" from that population. To do this, you take observations from that population, calculate a mean of those observations, and then calculate the square root of the average squared deviation from that "sample mean". To get an unbiased estimator of the variance, you don't actually calculate the average squared deviation from the sample mean, but instead, you divide by (N-1) where N is the number of observations in your sample. Note that this "sample standard deviation" is not an unbiased estimator of the standard deviation, but the square of the "sample standard deviation" is an unbiased estimator of the variance of the population. 
47	stats	 I have a dataset of 130k internet users characterized by 4 variables describing users' number of sessions, locations visited, avg data download and session time aggregated from four months of activity. Dataset is very heavy-tailed. For example third of users logged only once during four months, whereas six users had more than 1000 sessions. I wanted to come up with a simple classification of users, preferably with indication of the most appropriate number of clusters. Is there anything you could recomend as a soultion? 
49	stats	 You don't need to install any packages because this is possible with base-R functions. Have a look at the arima function . This is a basic function of Box-Jenkins analysis , so you should consider reading one of the R time series text-books for an overview; my favorite is Shumway and Stoffer. " Time Series Analysis and Its Applications: With R Examples ". 
50	stats	 What do they mean when they say "random variable"? 
51	stats	 Are there any objective methods of assessment or standardized tests available to measure the effectiveness of a software that does pattern recognition? 
52	stats	 Usually one (p=.042), but it also depends on power. 
53	stats	 What are the main differences between performing principal component analysis (PCA) on the correlation matrix and on the covariance matrix? Do they give the same results? 
54	stats	 As I understand UK Schools teach that the Standard Deviation is found using: whereas US Schools teach: (at a basic level anyway). This has caused a number of my students problems in the past as they have searched on the Internet, but found the wrong explanation. Why the difference? With simple datasets say 10 values, what degree of error will there be if the wrong method is applied (eg in an exam)? 
55	stats	 The Diehard Test Suite is something close to a Golden Standard for testing random number generators. It includes a number of tests where a good random number generator should produce result distributed according to some know distribution against which the outcome using the tested generator can then be compared. EDIT I have to update this since I was not exactly right: Diehard might still be used a lot, but it is no longer maintained and not state-of-the-art anymore. NIST has come up with a set of improved tests since. 
56	stats	 Here is how I would explain the basic difference to my grandma: I have misplaced my phone somewhere in the home. I can use the phone locator on the base of the instrument to locate the phone and when I press the phone locator the phone starts beeping. Problem: Which area of my home should I search? Frequentist Reasoning I can hear the phone beeping. I also have a mental model which helps me identify the area from which the sound is coming. Therefore, upon hearing the beep, I infer the area of my home I must search to locate the phone. Bayesian Reasoning I can hear the phone beeping. Now, apart from a mental model which helps me identify the area from which the sound is coming from, I also know the locations where I have misplaced the phone in the past. So, I combine my inferences using the beeps and my prior information about the locations I have misplaced the phone in the past to identify an area I must search to locate the phone. 
57	stats	 From Wikipedia : In mathematics (especially probability theory and statistics), a random variable (or stochastic variable) is (in general) a measurable function that maps a probability space into a measurable space. Random variables mapping all possible outcomes of an event into the real numbers are frequently studied in elementary statistics and used in the sciences to make predictions based on data obtained from scientific experiments. In addition to scientific applications, random variables were developed for the analysis of games of chance and stochastic events. The utility of random variables comes from their ability to capture only the mathematical properties necessary to answer probabilistic questions. From cnx.org : A random variable is a function, which assigns unique numerical values to all possible outcomes of a random experiment under fixed conditions. A random variable is not a variable but rather a function that maps events to numbers. 
58	stats	 What is the back-propagation algorithm and how does it work? 
59	stats	 The assumption of normality is just the supposition that the underlying random variable of interest is distributed normally , or approximately so. Intuitively, normality may be understood as the result of the sum of a large number of independent random events. More specifically, normal distributions are defined by the following function: where $\mu$ and $\sigma^2$ are the mean and the variance, respectively, and which appears as follows: This can be checked in multiple ways , that may be more or less suited to your problem by its features, such as the size of n. Basically, they all test for features expected if the distribution were normal (e.g. expected quantile distribution ). 
60	stats	 K-Means clustering should work well for this type of problem. However, it does require that you specify the number of clusters in advance. Given the nature of this data, however, you may be able to work with a hierarchical clustering algorithm instead. Since all 4 variables are most likely fairly highly correlated, you can most likely break out clusters, and stop when you reach a small enough distance between clusters. This may be a much simpler approach in this specific case, and allows you to determine "how many clusters" by just stopping as soon as you've broken your set into fine enough clusters. 
61	stats	 Standard deviation is a number that represents the "spread" or "dispersion" of a set of data. There are other measures for spread, such as range and variance. Here are some example sets of data, and their standard deviations: The above data sets have the same mean. Deviation means "distance from the mean". "Standard" here means "standardized", meaning the standard deviation and mean are in the same units, unlike variance. For example, if the mean height is 2 meters , the standard deviation might be 0.3 meters , whereas the variance would be 0.09 meters squared . It is convenient to know that at least 75% of the data points always lie within 2 standard deviations of the mean (or around 95% if the distribution is Normal). For example, if the mean is 100, and the standard deviation is 15, then at least 75% of the values are between 70 and 130. If the distribution happens to be Normal, then 95% of the values are between 70 and 130. Generally speaking, IQ test scores are normally distributed and have an average of 100. Someone who is "very bright" is two standard deviations above the mean, meaning an IQ test score of 130. 
62	stats	 With the recent FIFA world cup, I decided to have some fun and determine which months produced world cup football players. Turned out, most footballers in the 2010 world cup were born in the first half of the year. Someone pointed out, that children born in the first half of the year had a physical advantage over others and hence "survivorship bias" was involved in the equation. Is this an accurate observation? Can someone please explain why he says that? Also, when trying to understand the concept, I found most examples revolved around the financial sector. Are they any other everyday life examples explaining it? Thanks! 
63	stats	 It might be useful to explain that "causes" is an asymmetric relation (X causes Y is different from Y causes X), whereas "is correlated with" is a symmetric relation. For instance, homeless population and crime rate might be correlated, in that both tend to be high or low in the same locations. It is equally valid to say that homelesss population is correlated with crime rate, or crime rate is correlated with homeless population. To say that crime causes homelessness, or homeless populations cause crime are different statements. And correlation does not imply that either is true. For instance, the underlying cause could be a 3rd variable such as drug abuse, or unemployment. The mathematics of statistics is not good at identifying underlying causes, which requires some other form of judgement. 
64	stats	 Yes, there are many methods. You would need to specify which model you're using, because it can vary. For instance, Some models will be compared based on the AIC or BIC criteria. In other cases, one would look at the MSE from cross validation (as, for instance, with a support vector machine). I recommend reading Pattern Recognition and Machine Learning by Christopher Bishop. This is also discussed in Chapter 5 on Credibility, and particularly section 5.5 "Comparing data mining methods" of Data Mining: Practical Machine Learning Tools and Techniques by Witten and Frank (which discusses Weka in detail). Lastly, you should also have a look at The Elements of Statistical Learning by Hastie, Tibshirani and Friedman which is available for free online. 
65	stats	 The first formula is the population standard deviation and the second formula is the the sample standard deviation. The second formula is also related to the unbiased estimator of the variance - see wikipedia for further details. I suppose (here) in the UK they don't make the distinction between sample and population at high school. They certainly don't touch concepts such as biased estimators. 
66	stats	 This is Bessel's Correction . The US version is showing the formula for the sample standard deviation , where the UK version above is the standard deviation of the sample . 
67	stats	 From Wikipedia : Data visualization is the study of the visual representation of data, meaning "information which has been abstracted in some schematic form, including attributes or variables for the units of information" Data viz is important for visualizing trends in data, telling a story - See Minard's map of Napoleon's march - possibly one of the best data graphics ever printed. Also see any of Edward Tufte's books - especially Visual Display of Quantitative Information. 
69	stats	 Since N is the number of points in the data set, one could argue that by calculating the mean one has reduced the degree of freedom in the data set by one (since one introduced a dependency into the data set), so one should use N-1 when estimating the standard deviation from a data set for which one had to estimate the mean before. 
70	stats	 World Bank offers quite a lot of interesting data and has been recently very active in developing nice API for it. Also, commugrate project has an interesting list available. For US health related data head for Health Indicators Warehouse . Daniel Lemire's blog points to few interesting examples (mostly tailored towards DB research) including Canadian Census 1880 and synoptic cloud reports . And as for today (03/04/2012) US 1940 census records are also available to download. 
